Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
n;cooley_tukey.cpp;28;3.463883399963379;0-6;Single bit-flip
size;cooley_tukey.cpp;53;3.7761456966400146;0-6;Single bit-flip
i;cooley_tukey.cpp;83;4.398903131484985;0-6;Single bit-flip
size;cooley_tukey.cpp;53;4.339029550552368;0-6;Single bit-flip
size;cooley_tukey.cpp;53;1.3836989402770996;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.2030563354492188;0-6;Single bit-flip
size;cooley_tukey.cpp;53;3.7828407287597656;0-6;Single bit-flip
size;cooley_tukey.cpp;53;3.6242878437042236;0-6;Single bit-flip
i;cooley_tukey.cpp;83;3.656486988067627;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.3923609256744385;0-6;Single bit-flip
i;cooley_tukey.cpp;83;3.4817302227020264;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;2.26253604888916;0-6;Single bit-flip
i;cooley_tukey.cpp;83;5.444227933883667;0-6;Single bit-flip
n;cooley_tukey.cpp;28;2.0820746421813965;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;2.7248973846435547;0-6;Single bit-flip
i;cooley_tukey.cpp;83;5.628238201141357;0-6;Single bit-flip
size;cooley_tukey.cpp;53;5.592089414596558;0-6;Single bit-flip
matrix;cooley_tukey.cpp;66;6.0408642292022705;0-6;Single bit-flip
size;cooley_tukey.cpp;53;4.3308446407318115;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.3775873184204102;0-6;Single bit-flip
size;cooley_tukey.cpp;53;5.227925062179565;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.7067430019378662;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;2.375789165496826;0-6;Single bit-flip
odds;cooley_tukey.cpp;39;3.5640673637390137;0-6;Single bit-flip
i;cooley_tukey.cpp;83;3.4684255123138428;0-6;Single bit-flip
evens;cooley_tukey.cpp;38;2.4825339317321777;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.9874088764190674;0-6;Single bit-flip
position;cooley_tukey.cpp;68;1.1401042938232422;0-6;Single bit-flip
i;cooley_tukey.cpp;83;5.572678565979004;0-6;Single bit-flip
i;cooley_tukey.cpp;83;4.6376793384552;0-6;Single bit-flip
size;cooley_tukey.cpp;53;6.644948959350586;0-6;Single bit-flip
n;cooley_tukey.cpp;28;2.525843620300293;0-6;Single bit-flip
matrix;cooley_tukey.cpp;66;3.36069917678833;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;2.4423987865448;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;2.681346893310547;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;0.7489206790924072;0-6;Single bit-flip
i;cooley_tukey.cpp;83;5.890471458435059;0-6;Single bit-flip
n;cooley_tukey.cpp;28;2.2276723384857178;0-6;Single bit-flip
i;cooley_tukey.cpp;83;4.906587839126587;0-6;Single bit-flip
matrix;cooley_tukey.cpp;66;5.912347078323364;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;3.16914963722229;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.0374460220336914;0-6;Single bit-flip
i;cooley_tukey.cpp;83;5.967536211013794;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.8912146091461182;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;0.7867622375488281;0-6;Single bit-flip
n;cooley_tukey.cpp;28;3.052238941192627;0-6;Single bit-flip
n;cooley_tukey.cpp;28;2.1577723026275635;0-6;Single bit-flip
i;cooley_tukey.cpp;83;4.631645917892456;0-6;Single bit-flip
