Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;12.727687358856201;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/w_exp.c;24;2.211132764816284;0-13;Single bit-flip
__malloc_hook;malloc.c;1863;13.677563667297363;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;4.679674386978149;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;11.881989479064941;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;2.6434552669525146;0-13;Single bit-flip
sn;../sysdeps/ieee754/dbl-64/s_sin.c;200;7.973763942718506;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;6.359694480895996;0-13;Single bit-flip
w;../sysdeps/ieee754/dbl-64/s_sin.c;772;8.746066808700562;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sin.c;466;12.005432605743408;0-13;Single bit-flip
check_action;malloc.c;1880;5.350256681442261;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;8.785344123840332;0-13;Single bit-flip
three51;../sysdeps/ieee754/dbl-64/uexp.h;65;2.6983141899108887;0-13;Single bit-flip
main_arena;malloc.c;1753;7.5166215896606445;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sin.c;770;7.848331928253174;0-13;Single bit-flip
cs;../sysdeps/ieee754/dbl-64/s_sin.c;152;10.18670654296875;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;468;3.61201810836792;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;7.642127990722656;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;4.357660293579102;0-13;Single bit-flip
library_path;rtld.c;834;0.5717298984527588;0-13;Single bit-flip
sn;../sysdeps/ieee754/dbl-64/s_sin.c;200;7.1415088176727295;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sin.c;466;7.6086859703063965;0-13;Single bit-flip
dumped_main_arena_start;malloc.c;1765;7.851313352584839;0-13;Single bit-flip
_r_debug;dl-debug.c;37;0.6616778373718262;0-13;Single bit-flip
disallow_malloc_check;hooks.c;68;2.9166791439056396;0-13;Single bit-flip
orig;../sysdeps/ieee754/dbl-64/s_sin.c;770;6.912181615829468;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;5.446730375289917;0-13;Single bit-flip
disallow_malloc_check;hooks.c;68;2.019763708114624;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;468;10.188397407531738;0-13;Single bit-flip
w;../sysdeps/ieee754/dbl-64/s_sin.c;772;6.2226972579956055;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;468;8.620972394943237;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;10.523780584335327;0-13;Single bit-flip
_rtld_global_ro;rtld.c;259;0.3330237865447998;0-13;Single bit-flip
list_lock;arena.c;92;2.668104410171509;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;468;3.841531753540039;0-13;Single bit-flip
ccs;../sysdeps/ieee754/dbl-64/s_sin.c;468;1.997631311416626;0-13;Single bit-flip
w;../sysdeps/ieee754/dbl-64/s_sin.c;772;5.0183634757995605;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;8.059109687805176;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;4.741649150848389;0-13;Single bit-flip
free_list_lock;arena.c;76;10.911457538604736;0-13;Single bit-flip
p3;../sysdeps/ieee754/dbl-64/uexp.h;62;6.43351411819458;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;468;4.827014207839966;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;468;1.7789804935455322;0-13;Single bit-flip
__memalign_hook;malloc.c;1868;3.373521566390991;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;3.7208614349365234;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;4.391765117645264;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sin.c;580;2.1221654415130615;0-13;Single bit-flip
list_lock;arena.c;92;11.170263528823853;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;468;8.191192150115967;0-13;Single bit-flip
dumped_main_arena_start;malloc.c;1765;3.1084840297698975;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;6.8309125900268555;0-13;Single bit-flip
w;../sysdeps/ieee754/dbl-64/s_sin.c;772;4.686108589172363;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;468;6.124582529067993;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;468;2.930879831314087;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;13.090738534927368;0-13;Single bit-flip
w;../sysdeps/ieee754/dbl-64/s_sin.c;772;3.7935783863067627;0-13;Single bit-flip
__malloc_initialize_hook;malloc.c;1856;13.02275800704956;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;9.257404804229736;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;468;10.768983840942383;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sin.c;466;7.972937345504761;0-13;Single bit-flip
c4;../sysdeps/ieee754/dbl-64/dosincos.h;66;9.23935317993164;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;1.9073214530944824;0-13;Single bit-flip
mxcsr;../sysdeps/i386/fpu/fenv_private.h;427;7.741397380828857;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;12.899048566818237;0-13;Single bit-flip
check_action;malloc.c;1880;12.700525522232056;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/w_exp.c;24;2.370417594909668;0-13;Single bit-flip
__memalign_hook;malloc.c;1868;11.536241292953491;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sin.c;466;11.775219678878784;0-13;Single bit-flip
ssn;../sysdeps/ieee754/dbl-64/dosincos.c;63;5.58178973197937;0-13;Single bit-flip
thread_arena;arena.c;69;7.1523144245147705;0-13;Single bit-flip
cc8;../sysdeps/ieee754/dbl-64/dosincos.h;71;3.78070068359375;0-13;Single bit-flip
__malloc_initialize_hook;malloc.c;1856;1.9176712036132812;0-13;Single bit-flip
__morecore;malloc.c;400;1.8578784465789795;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sin.c;580;10.436415195465088;0-13;Single bit-flip
thread_arena;arena.c;69;1.4327354431152344;0-13;Single bit-flip
audit_list;rtld.c;142;0.7468178272247314;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sin.c;466;4.723160028457642;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;7.883130788803101;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;468;9.909456253051758;0-13;Single bit-flip
log2e;../sysdeps/ieee754/dbl-64/uexp.h;59;9.087799072265625;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sin.c;466;1.4946973323822021;0-13;Single bit-flip
disallow_malloc_check;hooks.c;68;5.779064178466797;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;300;13.830332040786743;0-13;Single bit-flip
narenas;arena.c;77;6.792689800262451;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;6.246147871017456;0-13;Single bit-flip
